SYMBOL,overall_score,affected_pathway_score,animal_model_score,genetic_association_score,literature_score,rna_expression_score,somatic_mutation_score,druggability_score_smallmolecule,druggability_score_other_modalities,druggability_score_antibody
ERO1B,0.0870465938716105,0.04,0.0,0.02819770708680153,0.009342222222222222,0.010892664562586741,0.0,0.0,0.0,0.525
MTRNR2L13,0.07914231495446483,0.0,0.0,0.05767290592193604,0.020238148863226,0.001231260169302795,0.0,0.0,0.0,0.35
SYNJ2BP-COX16,0.2382693450403936,0.0,0.14220909090909092,0.0960602541313027,0.0,0.0,0.0,0.0,0.0,0.0
OR4Q3,0.4321754553978478,0.4289987507133951,0.0,0.0,0.0,0.003176704684452726,0.0,0.0,0.0,0.4666666666666666
OR10X1,0.28147612938290884,0.1956019059997653,0.0,0.08587422338314354,0.0,0.0,0.0,0.0,0.0,0.3499999999999999
FAM207A,0.2250540365946636,0.0,0.14115714285714287,0.08001689373752073,0.0,0.0038799999999999993,0.0,0.0,0.0,0.0
FNBP1L,0.08410177036858367,0.0,0.0,0.07389823354684423,0.00786941193229717,0.003708509201215222,0.0,0.0,0.0,0.3499999999999999
PECAM1,0.04259536041842229,0.0,0.016144922276290892,0.003200442728061685,0.02470694498639721,0.0013759506542696046,0.0,0.0,0.0,0.5666666666666667
USP9Y,0.07156550762973521,0.0,0.0,0.040540540540540536,0.009822847671774104,0.02281430333404653,0.0,0.0,0.0,0.0
YAF2,0.11828920587185895,0.0,0.0,0.10454090808828673,0.009116666666666669,0.007194131116905589,0.0,0.0,0.0,0.0
OR1F1,0.3321124539707613,0.32920379718711296,0.0,0.0,0.0,0.002908656783648397,0.0,0.0,0.0,0.4666666666666666
C2orf16,0.14635568281655265,0.0,0.0,0.14631646713027813,3.9215686274509805e-05,0.0,0.0,0.0,0.0,0.0
TMEM150A,0.11998430857495275,0.0,0.0,0.11998430857495275,0.0,0.0,0.0,0.0,0.0,0.5249999999999998
AC119676.1,0.21819366700947285,0.0,0.0,0.21819366700947285,0.0,0.0,0.0,0.0,0.0,0.0
SNX22,0.13271599954483815,0.019116666666666664,0.04437735009988122,0.0567002909475033,0.0006095238095238098,0.011912168021263169,0.0,0.0,0.0,0.4000000000000001
KLHL33,0.13025765977685533,0.0,0.0,0.12669478058815006,0.0009599999999999999,0.002602879188705289,0.0,0.3,0.0,0.0
VIL1,0.067231971838248,0.0,0.008198567603748326,0.0333453907214923,0.018633994524455348,0.007205488710580945,0.0,0.0,0.0,0.3750000000000001
EIF1AD,0.19053278937556373,0.082875,0.0,0.10614978012939294,0.0012,0.00030800924617081267,0.0,0.0,0.0,0.0
C11orf96,0.05241076140577162,0.0,0.0,0.034701697465062534,0.0003851851851851853,0.017494420122926475,0.0,0.0,0.0,0.0
FAM153B,0.08723190454425217,0.0,0.0,0.05448133036218309,0.0,0.03275057418206912,0.0,0.0,0.0,0.0
ATP11C,0.19513250030771384,0.007314338644005755,0.18368679322751064,0.0013857106475726418,0.003316099058463965,0.0010309446182116464,0.0,0.7000000000000002,0.0,0.5666666666666665
ZFP2,0.08500078291598882,0.04715596704501854,0.0,0.03183368383906782,0.0015,0.004511132031902457,0.0,0.0,0.0,0.0
PRRT3,0.06391402949379342,0.0,0.0,0.048232467615852766,0.006031999999999999,0.009889561877940664,0.0,0.0,0.0,0.225
LINC02869,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A11,0.09987042360574767,0.03717208862024419,0.0,0.04839363445838293,0.005377777777777778,0.008926922749342793,0.0,0.0,0.0,0.5666666666666667
NUBP2,0.17907905738773944,0.0,0.16911576156698396,0.008464201697674782,0.001656616982014366,0.0,0.0,0.0,0.0,0.0
OXSM,0.08751211253915113,0.0,0.047052380952380964,0.026182782082330613,0.013640009594477231,0.0006369399099623253,0.0,0.5499999999999999,0.0,0.0
KLHL18,0.1705441401783739,0.0,0.04288785714285715,0.12728485446408824,0.0003714285714285715,0.0,0.0,0.3,0.0,0.0
SMIM34A,0.17769659075485886,0.0,0.0,0.17769659075485886,0.0,0.0,0.0,0.0,0.0,0.3499999999999999
HMGN3,0.10149768137965436,0.0,0.09581757931748833,0.0,0.002658024691358025,0.003022077370808039,0.0,0.0,0.0,0.0
ARF3,0.13145515164608626,0.0,0.11720930749580258,0.003575681227034536,0.00880067049808429,0.001869492425164864,0.0,0.6999999999999997,0.0,0.30000000000000004
BATF2,0.04642852171279194,0.0,0.0,0.002337411212963316,0.03864945485626205,0.005499638631782308,0.0,0.0,0.0,0.0
CCDC200,0.1353847801834086,0.0,0.0,0.1353847801834086,0.0,0.0,0.0,0.0,0.0,0.0
SSX2IP,0.09825119468652596,0.0,0.08326558888888888,0.0,0.009782376023000323,0.005203229774636746,0.0,0.0,0.0,0.0
MELTF,0.04137374597796583,0.0,0.0,0.009218832249919798,0.02650893655319257,0.005849367005361937,0.0,0.0,0.0,0.4666666666666666
ENTPD8,0.06317045424206094,0.0,0.013084285714285715,0.009520400285957352,0.006285714285714286,0.03428005395610359,0.0,0.0,0.0,0.4666666666666666
VNN1,0.03690362228340695,0.0,0.0,0.0007349229505601919,0.024054195216459483,0.0134105405776129,0.0,0.7000000000000001,0.0,0.5666666666666667
C1orf54,0.05698395638462864,0.0,0.0,0.050762167442831456,0.0013466666666666668,0.004875122275130517,0.0,0.0,0.0,0.3624999999999999
AC009032.1,0.12218133135571076,0.0,0.0,0.0,0.0,0.12218133135571076,0.0,0.0,0.0,0.0
AC012100.3,0.11956,0.0,0.0,0.0,0.0,0.11956,0.0,0.0,0.0,0.0
AC010632.2,0.12152000000000004,0.0,0.0,0.0,0.0,0.12152000000000004,0.0,0.0,0.0,0.0
AC105074.1,0.12078,0.0,0.0,0.0,0.0,0.12078,0.0,0.0,0.0,0.0
ZNF587B,0.05442713309526445,0.0,0.0,0.03000838309526444,0.024418750000000003,0.0,0.0,0.0,0.0,0.0
LINC00689,0.06962771163527033,0.0,0.0,0.0,0.0,0.06962771163527033,0.0,0.0,0.0,0.0
AC019127.1,0.08084573692151302,0.0,0.0,0.0,0.0,0.08084573692151302,0.0,0.0,0.0,0.0
AL359962.2,0.10247,0.0,0.0,0.0,0.0,0.10247,0.0,0.0,0.0,0.0
AC243585.1,0.10296,0.0,0.0,0.0,0.0,0.10296,0.0,0.0,0.0,0.0
MAGEB18,0.03519947012879353,0.0,0.0,0.0,0.0075000000000000015,0.027699470128793525,0.0,0.0,0.0,0.0
LINC01338,0.05852845241027376,0.0,0.0,0.0,0.0,0.05852845241027376,0.0,0.0,0.0,0.0
AC131934.1,0.10192000000000001,0.0,0.0,0.0,0.0,0.10192000000000001,0.0,0.0,0.0,0.0
AL161793.1,0.10192000000000001,0.0,0.0,0.0,0.0,0.10192000000000001,0.0,0.0,0.0,0.0
AL031429.1,0.054075314575779146,0.0,0.0,0.0,0.0,0.054075314575779146,0.0,0.0,0.0,0.0
LINC01326,0.09996000000000001,0.0,0.0,0.0,0.0,0.09996000000000001,0.0,0.0,0.0,0.0
PEA15,0.025638944985503585,0.0,0.0,0.0004251609245936076,0.024691349668928896,0.0005357991925269613,0.0,0.7000000000000002,0.0,0.0
AP000676.4,0.099,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0
AP000477.1,0.09207,0.0,0.0,0.0,0.0,0.09207,0.0,0.0,0.0,0.0
TMEM207,0.0507004786555231,0.0,0.0,0.015187562265653268,0.026411549303181923,0.009101367086687916,0.0,0.0,0.0,0.35
PCDHGB2,0.05917298081161632,0.0,0.0,0.05781997535377741,0.0004,0.0009530054578389133,0.0,0.0,0.0,0.2833333333333333
AC007614.2,0.09702000000000001,0.0,0.0,0.0,0.0,0.09702000000000001,0.0,0.0,0.0,0.0
AC016571.1,0.041923759235523966,0.0,0.0,0.0,0.0,0.041923759235523966,0.0,0.0,0.0,0.0
SHQ1,0.03248798464901172,0.0,0.0,0.006971155019367442,0.02279454350923076,0.0027222861204135107,0.0,0.0,0.0,0.0
ITIH4-AS1,0.07840000000000001,0.0,0.0,0.0,0.0,0.07840000000000001,0.0,0.0,0.0,0.0
LINC02538,0.0723964995616887,0.0,0.0,0.0,0.0,0.0723964995616887,0.0,0.0,0.0,0.0
TBC1D22A-AS1,0.0212977223971638,0.0,0.0,0.0,0.0,0.0212977223971638,0.0,0.0,0.0,0.0
TMEM92-AS1,0.019759076991160543,0.0,0.0,0.0,0.0,0.019759076991160543,0.0,0.0,0.0,0.0
AC073071.1,0.01907804348615496,0.0,0.0,0.0,0.0,0.01907804348615496,0.0,0.0,0.0,0.0
TRGC1,0.01976520436970695,0.0,0.0,0.0,0.0,0.01976520436970695,0.0,0.0,0.0,0.0
AC083841.1,0.0256490287683844,0.0,0.0,0.0,0.0,0.0256490287683844,0.0,0.0,0.0,0.0
PAPPA-AS1,0.013000000000000001,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0
LINC00907,0.01314990169559196,0.0,0.0,0.0,0.0,0.01314990169559196,0.0,0.0,0.0,0.0
LINC01138,0.012881689723087664,0.0,0.0,0.0,0.0,0.012881689723087664,0.0,0.0,0.0,0.0
AC005518.1,0.01578397977998255,0.0,0.0,0.0,0.0,0.01578397977998255,0.0,0.0,0.0,0.0
EBLN3P,0.009841761432983214,0.0,0.0,0.0,0.0,0.009841761432983214,0.0,0.0,0.0,0.0
MIR4652,0.014137908990495116,0.0,0.0,0.0,0.0,0.014137908990495116,0.0,0.0,0.0,0.0
TRBV12-3,0.01273460199973834,0.0,0.0,0.0,0.0,0.01273460199973834,0.0,0.0,0.0,0.35000000000000003
TRGV5,0.00956905974154048,0.0,0.0,0.0,0.005200000000000001,0.004369059741540479,0.0,0.0,0.0,0.5249999999999999
ZNF250,0.010216672804558343,0.0,0.0,0.0,0.007800000000000001,0.002416672804558343,0.0,0.0,0.0,0.0
AL137026.1,0.008583609337297224,0.0,0.0,0.0,0.0,0.008583609337297224,0.0,0.0,0.0,0.0
AC092675.2,0.008218526880942417,0.0,0.0,0.0,0.0,0.008218526880942417,0.0,0.0,0.0,0.0
AC034236.2,0.006998609476454589,0.0,0.0,0.0,0.0,0.006998609476454589,0.0,0.0,0.0,0.0
AL590560.2,0.006666762346120472,0.0,0.0,0.0,0.0,0.006666762346120472,0.0,0.0,0.0,0.0
RN7SL228P,0.006338153559268676,0.0,0.0,0.0,0.0,0.006338153559268676,0.0,0.0,0.0,0.0
AC010425.1,0.006321714057731638,0.0,0.0,0.0,0.0,0.006321714057731638,0.0,0.0,0.0,0.0
HCP5B,0.00331046071332256,0.0,0.0,0.0,0.0,0.00331046071332256,0.0,0.0,0.0,0.0
DSP,0.21456466006032265,0.05474214569925293,0.05082247382768934,0.11582716304499364,0.02025374378243101,0.0008291426465783622,0.0,0.5499999999999999,0.0,0.5250000000000001
LCAT,0.1465451391444865,0.005704704508953868,0.09668395792291012,0.041503057848303486,0.02071494359157969,0.0006661630130059983,0.0,0.7000000000000001,0.0,0.5666666666666667
PIGT,0.3399693733197177,0.01890651749824552,0.0,0.31,0.016965436299381503,0.0019921150807314077,0.0,0.0,0.0,0.3499999999999999
FHIT,0.32504432248621523,0.0,0.014992380598979015,0.09461653469850284,0.026150733591126414,0.00013556289715868508,0.2382567128433745,0.5666666666666667,0.0,0.375
WNT7A,0.2524512561551103,0.01993965573183674,0.12423222566946385,0.10452659324781892,0.00989961301501245,0.0010129478886108491,0.0,0.7000000000000002,0.0,0.5666666666666667
ERLIN2,0.30646143093818745,0.11029835896444734,0.0,0.18215896197311252,0.021059680009318748,0.0009753684903358184,0.0,0.0,0.0,0.5000000000000001
CALM2,0.07520998075615533,0.0,0.0,0.06859397616021183,0.008086215659271666,0.00013256232387554132,0.0,0.5,0.0,0.6500000000000002
PIM1,0.4441908078664825,0.030814477912181882,0.014013181818181815,0.020925146771624763,0.030484125099017788,0.0013266972213866054,0.3989868568024991,0.5900000000000001,0.0,0.3499999999999999
GSTZ1,0.16681871512220375,0.0,0.1410346338992806,0.01764193934562442,0.012261491161217908,0.0008621360686623849,0.0,0.0,0.0,0.0
REL,0.29440396242134004,0.011917724105847462,0.07768494007672352,0.053785800299850216,0.0004826797078768909,0.0003051110084672141,0.19453410276473654,0.0,0.0,0.0
MTO1,0.2963408756561827,0.0,0.1579022930277517,0.14840090472621528,0.0052159121720043175,0.0002345799421610054,0.0,0.0,0.0,0.0
CERT1,0.28170781684214896,0.0,0.0,0.27563233211217786,0.006796176906651295,0.0005168302882544378,0.0,0.5500000000000002,0.0,0.0
TNIK,0.1900857343355697,0.07848572568339576,0.037619618568271465,0.08336294084710535,0.010574765333382264,0.0015734729102206474,0.0,0.5125000000000001,0.0,0.0
ZMIZ1,0.19744095254746244,0.0,0.015234535242012034,0.1831922235822238,0.0043654781568436265,0.0004427077877033589,0.0,0.0,0.0,0.0
GAPDHS,0.2756585012186119,0.13752216861846472,0.0812663674399042,0.014840698088793194,0.011007884735375631,0.0003192029819708017,0.05882352941176471,0.55,0.0,0.0
XRCC1,0.1031547846942746,0.02792140164075697,0.0,0.016705213745112146,0.046105419003073085,7.727554179566563e-05,0.02786377708978328,0.0,0.0,0.0
PLEKHG1,0.5869153452688011,0.04335,0.0,0.5289696537215134,0.005929885057471265,0.006506036374873806,0.03448275862068965,0.0,0.0,0.0
NPR3,0.24491920848932824,0.0,0.1321795820726738,0.1089176328069569,0.00835881362049803,0.002001037466147912,0.0,0.4,0.0,0.35
CLIC2,0.15503146418346733,0.08357608619065851,0.0,0.05,0.015480081396537115,0.011856761964662238,0.0,0.7,0.0,0.2250000000000001
KCNA10,0.4953683927910997,0.012492255913803723,0.03970717208994708,0.0,0.00029523809523809526,0.0038569437556027967,0.0,0.6499999999999999,0.0,0.5000000000000001
RAB5A,0.15396248376158767,0.06466679961401893,0.06998972222222223,0.011692681508372441,0.020580203237146117,0.0,0.0,0.5500000000000002,0.0,0.4999999999999999
MLKL,0.0646261136602077,0.029613991381331407,0.0,0.012134873901223987,0.025522488504628,0.001264700921156207,0.0,0.5,0.0,0.4833333333333333
LRRC32,0.2064626588025736,0.0,0.0,0.20086387653022209,0.004292185774102468,0.003186492724999248,0.0,0.0,0.0,0.45
RAD9B,0.2571608630409752,0.1184484168929874,0.0,0.13504257328473987,0.005437183760683761,0.0,0.0,0.0,0.0,0.0
LRRTM3,0.4534063419516102,0.0,0.0,0.4419200722103804,0.011486269741229828,0.0,0.0,0.3,0.0,0.35
CCDC69,0.1889245462666461,0.0,0.060598292929292925,0.1191508424891667,0.0018325050505050508,0.007813360343135952,0.0,0.0,0.0,0.09999999999999996
KLHL25,0.5276049918981394,0.029411764705882363,0.04519761437908497,0.4681971290702718,0.001620588235294118,0.00012740939649502674,0.0,0.30000000000000004,0.0,0.0
FBXO34,0.634437420003744,0.0,0.0,0.6333489068266418,0.0,0.0010885131771021898,0.0,0.0,0.0,0.0
TTLL11,0.7839985810042848,0.0,0.0,0.7839985810042848,0.0,0.0,0.0,0.0,0.0,0.0
KCNG3,0.3946729557764701,0.004858099522034781,0.0,0.0510015631685592,0.0,0.0053112354727073655,0.0,0.6499999999999999,0.0,0.5666666666666667
TXLNB,0.22928442882590305,0.0,0.0,0.2260774734820412,0.0,0.003206955343861757,0.0,0.0,0.0,0.0
PCDH1,0.1556231797511871,0.0,0.07456573232323233,0.07258053178983656,0.010092500533579784,0.0014723511107838795,0.0,0.0,0.0,0.5666666666666665
C17orf80,0.2992610006203227,0.0,0.0,0.18511273608439496,0.0,0.003037153424816573,0.1111111111111111,0.0,0.0,0.35
URB2,0.4976402015944815,0.060329714285714285,0.0,0.29296763016591,0.001485714285714286,0.0,0.14285714285714285,0.0,0.0,0.0
CD207,0.0917592481527912,0.0,0.05693508242498385,0.01756042084760136,0.02020721561847548,0.002788071369079084,0.0,0.525,0.0,0.5000000000000001
PHF19,0.09898115381202753,0.005852561072330485,0.0436306938105891,0.043353473916134304,0.008088377225441685,0.0003841240002808964,0.0,0.0,0.0,0.0
HAS1,0.05302788514101986,0.016245855103695757,0.0,0.01139651134452492,0.024513574314204027,0.00463437666922985,0.0,0.0,0.0,0.3666666666666667
MATN1,0.0510985337745334,0.009245170237219926,0.0,0.01664564348923811,0.02676573715099127,1.563357642730854e-05,0.0,0.0,0.0,0.4666666666666667
IER3,0.14557668327878215,0.031854321862775745,0.07818148264010204,0.02850884051362345,0.010031527719406227,0.004912065648512442,0.0,0.0,0.0,0.35
PPP5C,0.1414703695909812,0.05150879829475236,0.024500938522158986,0.048313421039335384,0.01982582076130773,0.0,0.0,0.4666666666666666,0.0,0.4999999999999999
CAPN14,0.18342398161519385,0.03278706026594971,0.0,0.1269454664562468,0.008642618832948487,0.016725383564057852,0.0,0.0,0.0,0.0
SLC28A1,0.036570950522067235,0.009300761461133737,0.0,0.014529436181428513,0.012279921642023031,0.0021663245971293445,0.0,0.0,0.0,0.5666666666666667
CASP6,0.14844751854958746,0.10088193774440574,0.0,0.00736584741497729,0.028568704721058408,0.0003924718290109771,0.0,0.6,0.0,0.0
LYRM9,0.15968604386791269,0.0,0.0,0.14994804401482856,0.00028571428571428574,0.009452285567369828,0.0,0.0,0.0,0.0
ZBTB25,0.2985627928115841,0.0,0.0,0.2921002928115841,0.0064625,0.0,0.0,0.0,0.0,0.0
C10orf53,0.15626938533701942,0.0,0.0,0.14322228729724884,0.008063425925925927,0.004983672113844646,0.0,0.0,0.0,0.0
USP12,0.10948350144504712,0.0,0.04601069243156202,0.06082693547176925,0.0027621785084404136,0.00018574490931235081,0.0,0.7000000000000003,0.0,0.0
RFC3,0.11026718102490278,0.09606252400268604,0.0,0.014363271939924128,0.010333184870385329,0.0013198609821208625,0.0,0.7,0.0,0.0
C1orf105,0.3844257505224909,0.0,0.0,0.3822938300385981,0.0002536585365853659,0.0018782619473073376,0.0,0.0,0.0,0.0
PGM2L1,0.06190101997828201,0.0,0.0,0.03449050566324821,0.00041538461538461537,0.026995129699649158,0.0,0.0,0.0,0.0
ISG20,0.0574331340291667,0.0,0.0,0.04332668834442091,0.010351638065174269,0.004538871767198382,0.0,0.7000000000000001,0.0,0.0
AS3MT,0.2260897568446666,0.009235845668523368,0.008144835164835164,0.20648868007647106,0.008666651936466412,0.0,0.0,0.65,0.0,0.0
ECI2,0.06577943326725183,0.0,0.0,0.04511452484421614,0.011707900414197569,0.009028373591759592,0.0,0.4,0.0,0.0
TMEM74,0.09356694542927624,0.0,0.025381333333333332,0.05130800480643908,0.014382670588729319,0.0027812397280147635,0.0,0.0,0.0,0.3499999999999999
DPH6,0.07768029911245805,0.0,0.04075193859649122,0.036077234868284284,0.000328421052631579,0.0005229996494600235,0.0,0.0,0.0,0.0
OR4K5,0.4218016023150057,0.4178975633537308,0.0,0.0,0.0,0.0039040389612749055,0.0,0.3,0.0,0.4666666666666666
OR1A1,0.385233823145411,0.3831019059997653,0.0,0.0,0.0,0.0021319171456457148,0.0,0.3,0.0,0.4666666666666666
FBXL22,0.22111345922484368,0.0,0.07727035714285714,0.14179882281144168,0.000917989417989418,0.0011262898525554474,0.0,0.0,0.0,0.0
ZSCAN10,0.20804265947140413,0.0,0.20043074391093416,0.006938974383999321,0.0006729411764705883,0.0,0.0,0.0,0.0,0.0
OR5A2,0.313667828141407,0.2479352319268898,0.0,0.061716398327714875,0.0,0.011650387710731364,0.0,0.0,0.0,0.4666666666666666
OR51A4,0.25619413094233456,0.21251591308019124,0.0,0.0335682039814336,0.0,0.010110013880709716,0.0,0.0,0.0,0.4666666666666666
KRTAP24-1,0.3643897547706267,0.3410449437185427,0.0,0.02334481105208397,0.0,0.0,0.0,0.0,0.0,0.0
ROPN1,0.11193029637080262,0.0,0.06356477404277683,0.03971082594307114,0.004428125,0.005029346725881797,0.0,0.0,0.0,0.0
EVA1B,0.15922042920467352,0.0,0.0,0.15223702323605273,0.0,0.006983405968620795,0.0,0.0,0.0,0.3499999999999999
SPAAR,0.08986659513668191,0.0,0.0,0.057227446092292675,0.03319777278888457,0.00013137625550466086,0.0,0.0,0.0,0.3499999999999999
SEC31B,0.18310981330503487,0.0,0.0,0.1814132451932488,0.0,0.0016965681117860505,0.0,0.0,0.0,0.6999999999999997
DNAJC18,0.2092323563992977,0.0,0.0,0.2092323563992977,0.0,0.0,0.0,0.0,0.0,0.35000000000000003
MAGED4,0.05222313539384686,0.0216725,0.0,0.0,0.030550635393846858,0.0,0.0,0.0,0.0,0.0
AC138696.1,0.24382384245594346,0.0,0.0,0.24382384245594346,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R14C,0.04040688077790466,0.0,0.0,0.017072842717170716,0.007705189549004787,0.01562884851172916,0.0,0.0,0.0,0.4000000000000001
FAM237B,0.16393572335510434,0.0,0.0,0.16023399184147516,0.0,0.003701731513629181,0.0,0.0,0.0,0.3499999999999999
BMERB1,0.12777571876174326,0.0,0.08667797123015873,0.03616114807399837,0.0012,0.0037365994575861454,0.0,0.0,0.0,0.0
CCL3,0.053503065907275216,0.0,0.02490924538276784,0.0003522473025158834,0.030545469299843333,0.00043960009039302163,0.0,0.0,0.0,0.4666666666666667
HOXD9,0.1256605106809979,0.0,0.06364667320261437,0.04355033978600712,0.01454694097024507,0.004486166848864651,0.0,0.0,0.0,0.0
SLC30A5,0.14086759778845115,0.0,0.12663376834827272,0.010795814064459024,0.0039103684365521104,0.0006946461098932367,0.0,0.0,0.0,0.3500000000000001
RASL11B,0.12077580300052244,0.0,0.0,0.10795296767824576,0.011887159088196684,0.004269466602859065,0.0,0.0,0.0,0.0
OSGEPL1,0.06039747554108745,0.0,0.0,0.0494556725025177,0.0051428571428571435,0.005798945895712608,0.0,0.0,0.0,0.0
RPRML,0.1243617908636402,0.0,0.0,0.11472454201450676,0.0006054054054054055,0.009031843443728113,0.0,0.0,0.0,0.3499999999999999
SURF6,0.1002516162467334,0.0,0.0,0.09385606069117784,0.006395555555555554,0.0,0.0,0.0,0.0,0.0
SPZ1,0.13937203518140126,0.0,0.11614583610864805,0.008574863405604111,0.014131518483044343,0.0010546856051573538,0.0,0.0,0.0,0.0
ACAT2,0.08559806897748243,0.0,0.0526421147824209,0.0240994393825531,0.003961904761904762,0.004894610050603659,0.0,0.6999999999999998,0.0,0.0
NFE2L1,0.09977709224052024,0.0,0.031002969791666668,0.06062367999232891,0.009207253547303606,0.0002719937776993924,0.0,0.0,0.0,0.35000000000000003
GSKIP,0.16068430217688962,0.0,0.1560297673671295,0.0,0.0029658366880998977,0.0017689088075779405,0.0,0.0,0.0,0.0
IL20,0.17311668893662904,0.0,0.13186228070175446,0.0,0.0,0.00914699684926778,0.0,0.0,0.0,0.5875
SPNS3,0.1120011098767723,0.0,0.10220503968253968,0.0,0.0008,0.008996070194232602,0.0,0.0,0.0,0.35
UNC45A,0.1462008191228302,0.0,0.13427714285714287,0.006851963610166595,0.005071712655520764,0.0,0.0,0.0,0.0,0.0
DCDC2B,0.15368789882640052,0.0,0.14166222222222224,0.01120686199929979,0.0,0.0008188146048785116,0.0,0.0,0.0,0.0
ZFYVE28,0.18026637222856745,0.0,0.17897555555555553,0.0,0.0005333333333333335,0.000757483339678574,0.0,0.0,0.0,0.10000000000000002
PCNX4,0.17298517938368754,0.0,0.17113,0.0,0.0,0.0018551793836875624,0.0,0.0,0.0,0.3499999999999999
AC008581.2,0.19321355271256632,0.0,0.0,0.19321355271256632,0.0,0.0,0.0,0.0,0.0,0.0
HMGN4,0.035838360071163984,0.0,0.0,0.015029580901005703,0.021733196616398758,0.00018582349180886804,0.0,0.0,0.0,0.0
C9orf152,0.040396390067980924,0.0,0.0,0.0226780181484563,0.0007714285714285716,0.017525514776667483,0.0,0.0,0.0,0.0
RN7SKP203,0.15950599668469148,0.0,0.0,0.0,0.0,0.15950599668469148,0.0,0.0,0.0,0.0
SCGB2A2,0.052114346674668216,0.0,0.0,0.01775404140728281,0.02367720198830039,0.013301509985930885,0.0,0.0,0.0,0.525
RBM45,0.03389611775392972,0.0,0.0,0.001449991368579098,0.032581424980244016,0.0,0.0,0.0,0.0,0.0
MEIOSIN,0.12298369244430905,0.0,0.0,0.12298369244430905,0.0,0.0,0.0,0.0,0.0,0.0
TTLL3,0.04763109678328303,0.0,0.04006222222222222,0.0,0.007000000000000003,0.0014355412277274773,0.0,0.0,0.0,0.0
ZNF709,0.13100124647219974,0.0,0.0,0.13100124647219974,0.0,0.0,0.0,0.0,0.0,0.0
AP001458.2,0.11094950946668784,0.0,0.0,0.11094950946668784,0.0,0.0,0.0,0.0,0.0,0.0
AL078645.1,0.10492314976286668,0.0,0.0,0.0,0.0,0.10492314976286668,0.0,0.0,0.0,0.0
AC068946.2,0.09690839174651987,0.0,0.0,0.09690839174651987,0.0,0.0,0.0,0.0,0.0,0.0
